,S1,S2,S3,S4,S5
2004-03-26 15:00:00,962.0,962.0,1152.0,1279.0,550.0
2004-03-26 16:00:00,1093.0,1093.0,976.0,1454.0,777.0
2004-03-26 17:00:00,1180.0,1180.0,886.0,1588.0,966.0
2004-03-26 18:00:00,1168.0,1168.0,868.0,1580.0,990.0
2004-03-26 19:00:00,1168.0,1168.0,876.0,1540.0,944.0
2004-03-26 20:00:00,1140.0,1140.0,916.0,1490.0,962.0
2004-03-26 21:00:00,1001.0,1001.0,1097.0,1308.0,778.0
2004-03-26 22:00:00,953.0,953.0,1185.0,1252.0,690.0
2004-03-26 23:00:00,972.0,972.0,1237.0,1258.0,644.0
2004-03-27 00:00:00,1021.0,1021.0,1144.0,1307.0,753.0
2004-03-27 01:00:00,940.0,940.0,1290.0,1232.0,646.0
2004-03-27 02:00:00,1046.0,1046.0,1142.0,1312.0,838.0
2004-03-27 03:00:00,1026.0,1026.0,1191.0,1292.0,851.0
2004-03-27 04:00:00,983.0,983.0,1209.0,1296.0,801.0
2004-03-27 05:00:00,915.0,915.0,1417.0,1212.0,665.0
2004-03-27 06:00:00,935.0,935.0,1373.0,1250.0,717.0
2004-03-27 07:00:00,976.0,976.0,1270.0,1266.0,795.0
2004-03-27 08:00:00,1124.0,1124.0,1050.0,1418.0,936.0
2004-03-27 09:00:00,1163.0,1163.0,922.0,1530.0,1076.0
2004-03-27 10:00:00,1167.0,1167.0,942.0,1520.0,1016.0
2004-03-27 11:00:00,1121.0,1121.0,992.0,1451.0,834.0
2004-03-27 12:00:00,1071.0,1071.0,994.0,1449.0,756.0
2004-03-27 13:00:00,1065.0,1065.0,950.0,1467.0,766.0
2004-03-27 14:00:00,1157.0,1157.0,888.0,1596.0,905.0
2004-03-27 15:00:00,1046.0,1046.0,1051.0,1357.0,765.0
2004-03-27 16:00:00,1147.0,1147.0,934.0,1538.0,830.0
2004-03-27 17:00:00,1119.0,1119.0,916.0,1508.0,853.0
2004-03-27 18:00:00,1210.0,1210.0,886.0,1586.0,981.0
2004-03-27 19:00:00,1306.0,1306.0,827.0,1621.0,1286.0
2004-03-27 20:00:00,1258.0,1258.0,841.0,1633.0,1244.0
2004-03-27 21:00:00,1148.0,1148.0,948.0,1475.0,1056.0
2004-03-27 22:00:00,1108.0,1108.0,1023.0,1421.0,1003.0
2004-03-27 23:00:00,1231.0,1231.0,906.0,1483.0,1245.0
2004-03-28 00:00:00,1293.0,1293.0,930.0,1464.0,1200.0
2004-03-28 01:00:00,1274.0,1274.0,939.0,1451.0,1188.0
2004-03-28 02:00:00,1135.0,1135.0,1013.0,1395.0,1070.0
2004-03-28 03:00:00,1151.0,1151.0,935.0,1501.0,1075.0
2004-03-28 04:00:00,1010.0,1010.0,1110.0,1396.0,895.0
2004-03-28 05:00:00,870.0,870.0,1325.0,1284.0,755.0
2004-03-28 06:00:00,983.0,983.0,1251.0,1342.0,806.0
2004-03-28 07:00:00,995.0,995.0,1219.0,1321.0,836.0
2004-03-28 08:00:00,1024.0,1024.0,1136.0,1382.0,897.0
2004-03-28 09:00:00,1163.0,1163.0,959.0,1486.0,1073.0
2004-03-28 10:00:00,1218.0,1218.0,918.0,1501.0,1088.0
2004-03-28 11:00:00,1210.0,1210.0,933.0,1514.0,1036.0
2004-03-28 12:00:00,1114.0,1114.0,1020.0,1438.0,768.0
2004-03-28 13:00:00,995.0,995.0,1159.0,1287.0,587.0
2004-03-28 14:00:00,927.0,927.0,1285.0,1189.0,452.0
2004-03-28 15:00:00,1002.0,1002.0,1189.0,1260.0,470.0
2004-03-28 16:00:00,987.0,987.0,1213.0,1244.0,502.0
2004-03-28 17:00:00,993.0,993.0,1217.0,1238.0,516.0
2004-03-28 18:00:00,1012.0,1012.0,1174.0,1301.0,555.0
2004-03-28 19:00:00,1114.0,1114.0,1068.0,1357.0,671.0
2004-03-28 20:00:00,1093.0,1093.0,1102.0,1329.0,788.0
2004-03-28 21:00:00,968.0,968.0,1261.0,1246.0,538.0
2004-03-28 22:00:00,960.0,960.0,1266.0,1224.0,544.0
2004-03-28 23:00:00,942.0,942.0,1300.0,1204.0,500.0
2004-03-29 00:00:00,888.0,888.0,1396.0,1156.0,417.0
2004-03-29 01:00:00,818.0,818.0,1588.0,1071.0,341.0
2004-03-29 02:00:00,840.0,840.0,1643.0,1076.0,352.0
2004-03-29 03:00:00,894.0,894.0,1557.0,1095.0,397.0
2004-03-29 04:00:00,864.0,864.0,1496.0,1153.0,502.0
2004-03-29 05:00:00,898.0,898.0,1441.0,1180.0,648.0
2004-03-29 06:00:00,946.0,946.0,1309.0,1232.0,760.0
2004-03-29 07:00:00,1309.0,1309.0,844.0,1687.0,1183.0
2004-03-29 08:00:00,1326.0,1326.0,714.0,1806.0,1431.0
2004-03-29 09:00:00,966.0,966.0,1111.0,1258.0,705.0
2004-03-29 10:00:00,975.0,975.0,1133.0,1254.0,637.0
2004-03-29 11:00:00,988.0,988.0,1105.0,1293.0,658.0
2004-03-29 12:00:00,971.0,971.0,1129.0,1272.0,546.0
2004-03-29 13:00:00,1010.0,1010.0,1070.0,1332.0,561.0
2004-03-29 14:00:00,984.0,984.0,1131.0,1268.0,532.0
2004-03-29 15:00:00,962.0,962.0,1131.0,1247.0,535.0
2004-03-29 16:00:00,1012.0,1012.0,1098.0,1289.0,525.0
2004-03-29 17:00:00,1058.0,1058.0,996.0,1358.0,603.0
2004-03-29 18:00:00,1173.0,1173.0,905.0,1477.0,802.0
2004-03-29 19:00:00,1127.0,1127.0,957.0,1404.0,796.0
2004-03-29 20:00:00,1020.0,1020.0,1066.0,1302.0,689.0
2004-03-29 21:00:00,949.0,949.0,1221.0,1178.0,553.0
2004-03-29 22:00:00,930.0,930.0,1278.0,1137.0,509.0
2004-03-29 23:00:00,900.0,900.0,1339.0,1089.0,455.0
2004-03-30 00:00:00,899.0,899.0,1418.0,1050.0,425.0
2004-03-30 01:00:00,866.0,866.0,1468.0,1055.0,436.0
2004-03-30 02:00:00,900.0,900.0,1402.0,1130.0,618.0
2004-03-30 03:00:00,949.0,949.0,1457.0,1104.0,747.0
2004-03-30 04:00:00,897.0,897.0,1462.0,1101.0,693.0
2004-03-30 05:00:00,956.0,956.0,1341.0,1117.0,691.0
2004-03-30 06:00:00,1054.0,1054.0,1080.0,1266.0,1013.0
2004-03-30 07:00:00,1343.0,1343.0,839.0,1587.0,1311.0
2004-03-30 08:00:00,1584.0,1584.0,642.0,1947.0,1675.0
2004-03-30 09:00:00,1556.0,1556.0,674.0,1852.0,1689.0
2004-03-30 10:00:00,1565.0,1565.0,695.0,1872.0,1688.0
2004-03-30 11:00:00,1429.0,1429.0,734.0,1754.0,1548.0
2004-03-30 12:00:00,1419.0,1419.0,742.0,1763.0,1490.0
2004-03-30 13:00:00,1373.0,1373.0,791.0,1711.0,1354.0
2004-03-30 14:00:00,1185.0,1185.0,942.0,1448.0,1014.0
2004-03-30 15:00:00,1122.0,1122.0,991.0,1372.0,831.0
2004-03-30 16:00:00,1085.0,1085.0,1060.0,1325.0,699.0
2004-03-30 17:00:00,1249.0,1249.0,874.0,1527.0,926.0
2004-03-30 18:00:00,1236.0,1236.0,853.0,1532.0,928.0
2004-03-30 19:00:00,1334.0,1334.0,815.0,1638.0,1038.0
2004-03-30 20:00:00,1264.0,1264.0,884.0,1534.0,1035.0
2004-03-30 21:00:00,1073.0,1073.0,1072.0,1360.0,789.0
2004-03-30 22:00:00,1053.0,1053.0,1147.0,1323.0,692.0
2004-03-30 23:00:00,1098.0,1098.0,1094.0,1360.0,764.0
2004-03-31 00:00:00,1029.0,1029.0,1180.0,1287.0,639.0
2004-03-31 01:00:00,973.0,973.0,1287.0,1240.0,541.0
2004-03-31 02:00:00,972.0,972.0,1222.0,1256.0,678.0
2004-03-31 03:00:00,832.0,832.0,1613.0,1066.0,381.0
2004-03-31 04:00:00,851.0,851.0,1699.0,1064.0,343.0
2004-03-31 05:00:00,909.0,909.0,1473.0,1131.0,436.0
2004-03-31 06:00:00,1038.0,1038.0,1220.0,1279.0,688.0
2004-03-31 07:00:00,1636.0,1636.0,721.0,1926.0,1438.0
2004-03-31 08:00:00,1580.0,1580.0,639.0,1957.0,1489.0
2004-03-31 09:00:00,1262.0,1262.0,872.0,1576.0,1093.0
2004-03-31 10:00:00,1197.0,1197.0,957.0,1498.0,965.0
2004-03-31 11:00:00,1277.0,1277.0,902.0,1579.0,1004.0
2004-03-31 12:00:00,1430.0,1430.0,779.0,1772.0,1166.0
2004-03-31 13:00:00,1242.0,1242.0,846.0,1638.0,991.0
2004-03-31 14:00:00,1349.0,1349.0,804.0,1748.0,1054.0
2004-03-31 15:00:00,1390.0,1390.0,755.0,1799.0,1192.0
2004-03-31 16:00:00,1224.0,1224.0,850.0,1637.0,1055.0
2004-03-31 17:00:00,1253.0,1253.0,810.0,1681.0,1048.0
2004-03-31 18:00:00,1312.0,1312.0,821.0,1712.0,1073.0
2004-03-31 19:00:00,1254.0,1254.0,819.0,1669.0,1068.0
2004-03-31 20:00:00,1198.0,1198.0,882.0,1588.0,1019.0
2004-03-31 21:00:00,1060.0,1060.0,1044.0,1418.0,833.0
2004-03-31 22:00:00,1050.0,1050.0,1078.0,1409.0,759.0
2004-03-31 23:00:00,1029.0,1029.0,1098.0,1395.0,749.0
2004-04-01 00:00:00,1143.0,1143.0,986.0,1477.0,978.0
2004-04-01 01:00:00,1044.0,1044.0,1031.0,1425.0,944.0
2004-04-01 02:00:00,1034.0,1034.0,1085.0,1405.0,891.0
2004-04-01 03:00:00,956.0,956.0,1099.0,1422.0,849.0
2004-04-01 04:00:00,909.0,909.0,1237.0,1322.0,790.0
2004-04-01 05:00:00,996.0,996.0,1176.0,1340.0,852.0
2004-04-01 06:00:00,1154.0,1154.0,1002.0,1561.0,987.0
2004-04-01 07:00:00,1510.0,1510.0,675.0,1949.0,1435.0
2004-04-01 08:00:00,1722.0,1722.0,539.0,2439.0,1798.0
2004-04-01 09:00:00,1512.0,1512.0,631.0,2001.0,1677.0
2004-04-01 10:00:00,1258.0,1258.0,800.0,1701.0,1282.0
2004-04-01 11:00:00,1094.0,1094.0,970.0,1489.0,871.0
2004-04-01 12:00:00,1129.0,1129.0,974.0,1524.0,759.0
2004-04-01 13:00:00,1125.0,1125.0,937.0,1542.0,790.0
2004-04-01 14:00:00,1099.8331664998332,1099.8331664998332,1099.8331664998332,1099.8331664998332,1099.8331664998332
2004-04-01 15:00:00,1099.8331664998332,1099.8331664998332,1099.8331664998332,1099.8331664998332,1099.8331664998332
2004-04-01 16:00:00,1099.8331664998332,1099.8331664998332,1099.8331664998332,1099.8331664998332,1099.8331664998332
2004-04-01 17:00:00,1308.0,1308.0,793.0,1193.0,1187.0
2004-04-01 18:00:00,1529.0,1529.0,700.0,2028.0,1399.0
2004-04-01 19:00:00,1592.0,1592.0,624.0,2089.0,1644.0
2004-04-01 20:00:00,1536.0,1536.0,666.0,1922.0,1599.0
2004-04-01 21:00:00,1192.0,1192.0,827.0,1604.0,1223.0
2004-04-01 22:00:00,1186.0,1186.0,844.0,1570.0,1200.0
2004-04-01 23:00:00,1203.0,1203.0,898.0,1529.0,1118.0
2004-04-02 00:00:00,1139.0,1139.0,921.0,1514.0,1067.0
2004-04-02 01:00:00,1072.0,1072.0,986.0,1442.0,1048.0
2004-04-02 02:00:00,954.0,954.0,1180.0,1350.0,718.0
2004-04-02 03:00:00,951.0,951.0,1137.0,1381.0,797.0
2004-04-02 04:00:00,926.0,926.0,1195.0,1342.0,749.0
2004-04-02 05:00:00,968.0,968.0,1197.0,1372.0,737.0
2004-04-02 06:00:00,1067.0,1067.0,1055.0,1448.0,903.0
2004-04-02 07:00:00,1386.0,1386.0,798.0,1833.0,1159.0
2004-04-02 08:00:00,1474.0,1474.0,634.0,2060.0,1365.0
2004-04-02 09:00:00,1569.0,1569.0,634.0,2054.0,1510.0
2004-04-02 10:00:00,1375.0,1375.0,706.0,1898.0,1386.0
2004-04-02 11:00:00,1328.0,1328.0,738.0,1821.0,1368.0
2004-04-02 12:00:00,1341.0,1341.0,748.0,1825.0,1347.0
2004-04-02 13:00:00,1297.0,1297.0,765.0,1773.0,1242.0
2004-04-02 14:00:00,1303.0,1303.0,790.0,1761.0,1138.0
2004-04-02 15:00:00,1281.0,1281.0,809.0,1703.0,1080.0
2004-04-02 16:00:00,1248.0,1248.0,872.0,1632.0,1002.0
2004-04-02 17:00:00,1382.0,1382.0,778.0,1799.0,1212.0
2004-04-02 18:00:00,1491.0,1491.0,685.0,1915.0,1486.0
2004-04-02 19:00:00,1620.0,1620.0,641.0,2052.0,1567.0
2004-04-02 20:00:00,1693.0,1693.0,618.0,2083.0,1723.0
2004-04-02 21:00:00,1374.0,1374.0,771.0,1685.0,1399.0
2004-04-02 22:00:00,1287.0,1287.0,841.0,1582.0,1291.0
2004-04-02 23:00:00,1408.0,1408.0,761.0,1684.0,1443.0
2004-04-03 00:00:00,1254.0,1254.0,828.0,1566.0,1270.0
2004-04-03 01:00:00,1141.0,1141.0,936.0,1488.0,1110.0
2004-04-03 02:00:00,1141.0,1141.0,986.0,1455.0,1060.0
2004-04-03 03:00:00,1042.0,1042.0,1056.0,1410.0,965.0
2004-04-03 04:00:00,986.0,986.0,1145.0,1380.0,891.0
2004-04-03 05:00:00,1005.0,1005.0,1103.0,1387.0,905.0
2004-04-03 06:00:00,1041.0,1041.0,1112.0,1398.0,899.0
2004-04-03 07:00:00,1272.0,1272.0,846.0,1660.0,1136.0
2004-04-03 08:00:00,1436.0,1436.0,704.0,1872.0,1391.0
2004-04-03 09:00:00,1472.0,1472.0,720.0,1816.0,1460.0
2004-04-03 10:00:00,1418.0,1418.0,785.0,1720.0,1410.0
2004-04-03 11:00:00,1410.0,1410.0,781.0,1743.0,1372.0
2004-04-03 12:00:00,1438.0,1438.0,781.0,1779.0,1266.0
2004-04-03 13:00:00,1278.0,1278.0,866.0,1621.0,1014.0
2004-04-03 14:00:00,1257.0,1257.0,915.0,1573.0,870.0
2004-04-03 15:00:00,1331.0,1331.0,882.0,1635.0,905.0
2004-04-03 16:00:00,1361.0,1361.0,834.0,1704.0,991.0
2004-04-03 17:00:00,1398.0,1398.0,812.0,1722.0,1076.0
2004-04-03 18:00:00,1483.0,1483.0,764.0,1798.0,1249.0
2004-04-03 19:00:00,1697.0,1697.0,625.0,2153.0,1548.0
2004-04-03 20:00:00,1459.0,1459.0,736.0,1823.0,1300.0
2004-04-03 21:00:00,1268.0,1268.0,873.0,1602.0,1029.0
2004-04-03 22:00:00,1469.0,1469.0,762.0,1870.0,1207.0
2004-04-03 23:00:00,1316.0,1316.0,847.0,1644.0,1047.0
2004-04-04 00:00:00,1224.0,1224.0,884.0,1580.0,923.0
2004-04-04 01:00:00,1215.0,1215.0,929.0,1551.0,862.0
2004-04-04 02:00:00,1115.0,1115.0,980.0,1500.0,752.0
2004-04-04 03:00:00,1124.0,1124.0,965.0,1521.0,791.0
2004-04-04 04:00:00,1028.0,1028.0,1090.0,1448.0,697.0
2004-04-04 05:00:00,1010.0,1010.0,1171.0,1434.0,664.0
2004-04-04 06:00:00,1074.0,1074.0,1020.0,1488.0,891.0
2004-04-04 07:00:00,1034.0,1034.0,1110.0,1423.0,813.0
2004-04-04 08:00:00,1130.0,1130.0,1063.0,1461.0,828.0
2004-04-04 09:00:00,1275.0,1275.0,868.0,1634.0,1057.0
2004-04-04 10:00:00,1324.0,1324.0,846.0,1658.0,1011.0
2004-04-04 11:00:00,1268.0,1268.0,906.0,1589.0,932.0
2004-04-04 12:00:00,1272.0,1272.0,895.0,1603.0,881.0
2004-04-04 13:00:00,1160.0,1160.0,969.0,1531.0,646.0
2004-04-04 14:00:00,1136.0,1136.0,1057.0,1476.0,536.0
2004-04-04 15:00:00,1296.0,1296.0,863.0,1642.0,746.0
2004-04-04 16:00:00,1345.0,1345.0,841.0,1678.0,833.0
2004-04-04 17:00:00,1296.0,1296.0,845.0,1626.0,802.0
2004-04-04 18:00:00,1258.0,1258.0,838.0,1636.0,838.0
2004-04-04 19:00:00,1420.0,1420.0,755.0,1756.0,1051.0
2004-04-04 20:00:00,1366.0,1366.0,830.0,1673.0,1041.0
2004-04-04 21:00:00,1113.0,1113.0,989.0,1493.0,646.0
2004-04-04 22:00:00,1196.0,1196.0,909.0,1556.0,769.0
2004-04-04 23:00:00,1188.0,1188.0,930.0,1540.0,785.0
2004-04-05 00:00:00,1102.0,1102.0,1007.0,1470.0,613.0
2004-04-05 01:00:00,969.0,969.0,1239.0,1330.0,430.0
2004-04-05 02:00:00,983.0,983.0,1233.0,1375.0,485.0
2004-04-05 03:00:00,876.0,876.0,1456.0,1294.0,467.0
2004-04-05 04:00:00,884.0,884.0,1536.0,1278.0,436.0
2004-04-05 05:00:00,1024.0,1024.0,1175.0,1417.0,682.0
2004-04-05 06:00:00,1126.0,1126.0,945.0,1541.0,927.0
2004-04-05 07:00:00,1415.0,1415.0,767.0,1795.0,1192.0
2004-04-05 08:00:00,1631.0,1631.0,570.0,2299.0,1615.0
2004-04-05 09:00:00,1499.0,1499.0,647.0,1972.0,1505.0
2004-04-05 10:00:00,1461.0,1461.0,703.0,1836.0,1451.0
2004-04-05 11:00:00,1430.0,1430.0,713.0,1853.0,1409.0
2004-04-05 12:00:00,1498.0,1498.0,684.0,1942.0,1434.0
2004-04-05 13:00:00,1454.0,1454.0,682.0,1915.0,1457.0
2004-04-05 14:00:00,1402.0,1402.0,733.0,1793.0,1325.0
2004-04-05 15:00:00,1327.0,1327.0,803.0,1705.0,1120.0
2004-04-05 16:00:00,1273.0,1273.0,832.0,1662.0,931.0
2004-04-05 17:00:00,1457.0,1457.0,678.0,1877.0,1212.0
2004-04-05 18:00:00,1543.0,1543.0,631.0,2011.0,1353.0
2004-04-05 19:00:00,1499.0,1499.0,651.0,1957.0,1359.0
2004-04-05 20:00:00,1378.0,1378.0,742.0,1796.0,1273.0
2004-04-05 21:00:00,1243.0,1243.0,852.0,1622.0,1079.0
2004-04-05 22:00:00,1196.0,1196.0,884.0,1589.0,973.0
2004-04-05 23:00:00,1137.0,1137.0,890.0,1554.0,951.0
2004-04-06 00:00:00,1015.0,1015.0,1065.0,1428.0,714.0
2004-04-06 01:00:00,978.0,978.0,1188.0,1382.0,579.0
2004-04-06 02:00:00,933.0,933.0,1357.0,1336.0,542.0
2004-04-06 03:00:00,927.0,927.0,1267.0,1370.0,562.0
2004-04-06 04:00:00,908.0,908.0,1303.0,1360.0,526.0
2004-04-06 05:00:00,980.0,980.0,1141.0,1435.0,659.0
2004-04-06 06:00:00,1236.0,1236.0,880.0,1641.0,1012.0
2004-04-06 07:00:00,1664.0,1664.0,594.0,2198.0,1564.0
2004-04-06 08:00:00,1757.0,1757.0,494.0,2560.0,1806.0
2004-04-06 09:00:00,1524.0,1524.0,588.0,2096.0,1604.0
2004-04-06 10:00:00,1329.0,1329.0,707.0,1823.0,1288.0
2004-04-06 11:00:00,1167.0,1167.0,881.0,1580.0,931.0
2004-04-06 12:00:00,1369.0,1369.0,715.0,1818.0,1162.0
2004-04-06 13:00:00,1284.0,1284.0,755.0,1704.0,1064.0
2004-04-06 14:00:00,1221.0,1221.0,811.0,1630.0,913.0
2004-04-06 15:00:00,1096.0,1096.0,872.0,1519.0,684.0
2004-04-06 16:00:00,1143.0,1143.0,849.0,1590.0,710.0
2004-04-06 17:00:00,1251.0,1251.0,760.0,1716.0,923.0
2004-04-06 18:00:00,1268.0,1268.0,728.0,1776.0,1006.0
2004-04-06 19:00:00,1314.0,1314.0,726.0,1784.0,1083.0
2004-04-06 20:00:00,1315.0,1315.0,724.0,1807.0,1161.0
2004-04-06 21:00:00,1095.0,1095.0,896.0,1527.0,800.0
2004-04-06 22:00:00,1027.0,1027.0,996.0,1458.0,647.0
2004-04-06 23:00:00,1012.0,1012.0,1053.0,1393.0,649.0
2004-04-07 00:00:00,948.0,948.0,1127.0,1352.0,575.0
2004-04-07 01:00:00,889.0,889.0,1308.0,1271.0,455.0
2004-04-07 02:00:00,830.0,830.0,1475.0,1214.0,392.0
2004-04-07 03:00:00,801.0,801.0,1749.0,1154.0,340.0
2004-04-07 04:00:00,804.0,804.0,1826.0,1166.0,320.0
2004-04-07 05:00:00,824.0,824.0,1705.0,1200.0,331.0
2004-04-07 06:00:00,1000.0,1000.0,1257.0,1398.0,426.0
2004-04-07 07:00:00,1307.0,1307.0,777.0,1769.0,830.0
2004-04-07 08:00:00,1286.0,1286.0,716.0,1821.0,1006.0
2004-04-07 09:00:00,1150.0,1150.0,865.0,1576.0,820.0
2004-04-07 10:00:00,1087.0,1087.0,911.0,1554.0,737.0
2004-04-07 11:00:00,1016.0,1016.0,991.0,1448.0,790.0
2004-04-07 12:00:00,1029.0,1029.0,937.0,1474.0,760.0
2004-04-07 13:00:00,1109.0,1109.0,883.0,1604.0,767.0
2004-04-07 14:00:00,997.0,997.0,1030.0,1426.0,626.0
2004-04-07 15:00:00,1177.0,1177.0,927.0,1552.0,776.0
2004-04-07 16:00:00,1045.0,1045.0,1038.0,1421.0,589.0
2004-04-07 17:00:00,1171.0,1171.0,847.0,1623.0,872.0
2004-04-07 18:00:00,1221.0,1221.0,799.0,1700.0,996.0
2004-04-07 19:00:00,1262.0,1262.0,774.0,1748.0,1033.0
2004-04-07 20:00:00,1207.0,1207.0,876.0,1632.0,982.0
2004-04-07 21:00:00,956.0,956.0,1235.0,1282.0,518.0
2004-04-07 22:00:00,1020.0,1020.0,1153.0,1391.0,631.0
2004-04-07 23:00:00,1107.0,1107.0,957.0,1510.0,879.0
2004-04-08 00:00:00,1020.0,1020.0,1074.0,1398.0,839.0
2004-04-08 01:00:00,1051.0,1051.0,1016.0,1455.0,876.0
2004-04-08 02:00:00,965.0,965.0,1087.0,1383.0,827.0
2004-04-08 03:00:00,890.0,890.0,1183.0,1338.0,781.0
2004-04-08 04:00:00,823.0,823.0,1366.0,1263.0,699.0
2004-04-08 05:00:00,869.0,869.0,1291.0,1288.0,723.0
2004-04-08 06:00:00,939.0,939.0,1169.0,1384.0,797.0
2004-04-08 07:00:00,1274.0,1274.0,820.0,1723.0,1138.0
2004-04-08 08:00:00,1512.0,1512.0,596.0,2189.0,1605.0
2004-04-08 09:00:00,1435.0,1435.0,676.0,1885.0,1569.0
2004-04-08 10:00:00,1207.0,1207.0,813.0,1620.0,1319.0
2004-04-08 11:00:00,1223.0,1223.0,818.0,1678.0,1198.0
2004-04-08 12:00:00,1121.0,1121.0,865.0,1541.0,958.0
2004-04-08 13:00:00,1176.0,1176.0,816.0,1609.0,1068.0
2004-04-08 14:00:00,1144.0,1144.0,845.0,1551.0,1010.0
2004-04-08 15:00:00,1136.0,1136.0,856.0,1552.0,928.0
2004-04-08 16:00:00,1085.0,1085.0,888.0,1454.0,816.0
2004-04-08 17:00:00,1297.0,1297.0,723.0,1798.0,1216.0
2004-04-08 18:00:00,1408.0,1408.0,646.0,1972.0,1463.0
2004-04-08 19:00:00,1618.0,1618.0,579.0,2167.0,1791.0
2004-04-08 20:00:00,1319.0,1319.0,746.0,1699.0,1425.0
2004-04-08 21:00:00,1045.0,1045.0,968.0,1410.0,922.0
2004-04-08 22:00:00,1058.0,1058.0,993.0,1411.0,971.0
2004-04-08 23:00:00,1099.8331664998332,1099.8331664998332,1099.8331664998332,1099.8331664998332,1099.8331664998332
2004-04-09 00:00:00,1099.8331664998332,1099.8331664998332,1099.8331664998332,1099.8331664998332,1099.8331664998332
2004-04-09 01:00:00,1099.8331664998332,1099.8331664998332,1099.8331664998332,1099.8331664998332,1099.8331664998332
2004-04-09 02:00:00,1099.8331664998332,1099.8331664998332,1099.8331664998332,1099.8331664998332,1099.8331664998332
2004-04-09 03:00:00,1099.8331664998332,1099.8331664998332,1099.8331664998332,1099.8331664998332,1099.8331664998332
2004-04-09 04:00:00,1099.8331664998332,1099.8331664998332,1099.8331664998332,1099.8331664998332,1099.8331664998332
2004-04-09 05:00:00,1099.8331664998332,1099.8331664998332,1099.8331664998332,1099.8331664998332,1099.8331664998332
2004-04-09 06:00:00,1099.8331664998332,1099.8331664998332,1099.8331664998332,1099.8331664998332,1099.8331664998332
2004-04-09 07:00:00,1099.8331664998332,1099.8331664998332,1099.8331664998332,1099.8331664998332,1099.8331664998332
2004-04-09 08:00:00,1099.8331664998332,1099.8331664998332,1099.8331664998332,1099.8331664998332,1099.8331664998332
2004-04-09 09:00:00,1099.8331664998332,1099.8331664998332,1099.8331664998332,1099.8331664998332,1099.8331664998332
2004-04-09 10:00:00,1099.8331664998332,1099.8331664998332,1099.8331664998332,1099.8331664998332,1099.8331664998332
2004-04-09 11:00:00,1099.8331664998332,1099.8331664998332,1099.8331664998332,1099.8331664998332,1099.8331664998332
2004-04-09 12:00:00,1099.8331664998332,1099.8331664998332,1099.8331664998332,1099.8331664998332,1099.8331664998332
2004-04-09 13:00:00,1099.8331664998332,1099.8331664998332,1099.8331664998332,1099.8331664998332,1099.8331664998332
2004-04-09 14:00:00,1099.8331664998332,1099.8331664998332,1099.8331664998332,1099.8331664998332,1099.8331664998332
2004-04-09 15:00:00,1099.8331664998332,1099.8331664998332,1099.8331664998332,1099.8331664998332,1099.8331664998332
2004-04-09 16:00:00,1099.8331664998332,1099.8331664998332,1099.8331664998332,1099.8331664998332,1099.8331664998332
2004-04-09 17:00:00,1099.8331664998332,1099.8331664998332,1099.8331664998332,1099.8331664998332,1099.8331664998332
2004-04-09 18:00:00,1099.8331664998332,1099.8331664998332,1099.8331664998332,1099.8331664998332,1099.8331664998332
2004-04-09 19:00:00,1099.8331664998332,1099.8331664998332,1099.8331664998332,1099.8331664998332,1099.8331664998332
2004-04-09 20:00:00,1099.8331664998332,1099.8331664998332,1099.8331664998332,1099.8331664998332,1099.8331664998332
2004-04-09 21:00:00,1099.8331664998332,1099.8331664998332,1099.8331664998332,1099.8331664998332,1099.8331664998332
2004-04-09 22:00:00,1099.8331664998332,1099.8331664998332,1099.8331664998332,1099.8331664998332,1099.8331664998332
2004-04-09 23:00:00,1176.0,1176.0,866.0,1560.0,1151.0
2004-04-10 00:00:00,1047.0,1047.0,1014.0,1449.0,975.0
2004-04-10 01:00:00,1116.0,1116.0,929.0,1533.0,1034.0
2004-04-10 02:00:00,1074.0,1074.0,951.0,1507.0,980.0
2004-04-10 03:00:00,922.0,922.0,1142.0,1390.0,825.0
2004-04-10 04:00:00,898.0,898.0,1163.0,1386.0,807.0
2004-04-10 05:00:00,970.0,970.0,1121.0,1435.0,842.0
2004-04-10 06:00:00,1073.0,1073.0,988.0,1500.0,950.0
2004-04-10 07:00:00,1081.0,1081.0,895.0,1591.0,1024.0
2004-04-10 08:00:00,1159.0,1159.0,837.0,1663.0,1098.0
2004-04-10 09:00:00,1112.0,1112.0,869.0,1588.0,1011.0
2004-04-10 10:00:00,1112.0,1112.0,897.0,1542.0,931.0
2004-04-10 11:00:00,1063.0,1063.0,971.0,1481.0,811.0
2004-04-10 12:00:00,1032.0,1032.0,973.0,1457.0,756.0
2004-04-10 13:00:00,936.0,936.0,1054.0,1336.0,607.0
2004-04-10 14:00:00,883.0,883.0,1152.0,1238.0,498.0
2004-04-10 15:00:00,942.0,942.0,1055.0,1318.0,540.0
2004-04-10 16:00:00,943.0,943.0,1084.0,1296.0,544.0
2004-04-10 17:00:00,1007.0,1007.0,1027.0,1357.0,620.0
2004-04-10 18:00:00,1037.0,1037.0,949.0,1426.0,740.0
2004-04-10 19:00:00,1127.0,1127.0,871.0,1534.0,921.0
2004-04-10 20:00:00,1123.0,1123.0,861.0,1551.0,1033.0
2004-04-10 21:00:00,1110.0,1110.0,916.0,1487.0,984.0
2004-04-10 22:00:00,1247.0,1247.0,812.0,1618.0,1193.0
2004-04-10 23:00:00,1220.0,1220.0,844.0,1545.0,1219.0
